,Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Std,Bwd Packets/s,Avg Packet Size,Avg Bwd Segment Size,Subflow Bwd Packets,Label
203929,0.0,0.0,5458374,2729187.0,19775,0.0,0.18320474,0.0,0.0,1,0
201113,471.66666,613.9939,44657617,4059783.2,19,37925.6,0.20153336,241.5238,471.66666,9,0
1766121,86.0,0.0,3,3.0,3,0.0,13245.033,71.5,86.0,2,0
1758512,66.0,0.0,3,3.0,3,0.0,10256.41,58.5,66.0,2,0
1796536,62.0,0.0,24501,8167.0,3,0.0,52.789948,45.666668,62.0,2,0
1894839,622.4,831.28894,5829353,728669.1,4,32025.824,0.8577281,247.14285,622.4,5,0
1907741,0.0,0.0,30790,15395.0,4,0.0,0.0,23.666666,0.0,0,0
592275,1211.695,763.39044,116000000,2892725.0,3,3962007.8,0.50989985,720.59,1211.695,59,0
35494,120.0,0.0,0,0.0,0,0.0,32.76218,115.0,120.0,1,0
1513366,131.0,0.0,0,0.0,0,0.0,31.943779,109.5,131.0,1,0
529457,112.0,0.0,3,3.0,3,0.0,2389.4863,95.0,112.0,2,0
156499,316.6,633.61884,110626,12291.777,3,20034.602,45.19733,167.8,316.6,5,0
149014,6.0,0.0,0,0.0,0,0.0,13157.895,9.0,6.0,1,0
683742,0.0,0.0,8011287,8011287.0,8011287,0.0,0.0,55.5,0.0,0,0
220428,6.0,0.0,35415,17707.5,2221,0.0,56.473248,17.6,6.0,2,0
53137,108.0,0.0,0,0.0,0,0.0,2074.6887,105.0,108.0,1,0
46997,101.0,0.0,3,3.0,3,0.0,12048.192,79.0,101.0,2,0
1581168,67.0,0.0,0,0.0,0,0.0,16.971878,84.5,67.0,1,0
697466,1810.6604,695.7169,342025,2408.6267,1,3381.5237,929.7566,1251.0151,1810.6604,318,0
1655458,196.3,468.63776,51000000,5665508.5,198,4938391.0,0.17731029,119.75,196.3,10,0
1802331,173.0,0.0,0,0.0,0,0.0,41.375317,131.5,173.0,1,0
957935,102.0,0.0,48,48.0,48,0.0,9389.671,79.5,102.0,2,0
1770200,149.0,0.0,48,48.0,48,0.0,79.95522,127.75,149.0,2,0
56750,564.5,752.57367,483598,60449.75,48,88215.77,12.407,262.73334,564.5,6,0
1598212,0.0,0.0,101391,101391.0,101391,0.0,0.0,9.0,0.0,0,0
1702279,98.0,0.0,3,3.0,3,0.0,24.227741,78.25,98.0,2,0
1943190,69.0,0.0,49,49.0,49,0.0,9302.325,74.25,69.0,2,0
1460375,47.0,113.80246,85400000,14200000.0,45,34800000.0,0.081948,851.7143,47.0,7,0
184627,127.0,0.0,0,0.0,0,0.0,1497.006,117.5,127.0,1,0
883567,0.0,0.0,0,0.0,0,0.0,15151.516,0.0,0.0,1,0
973568,0.0,0.0,0,0.0,0,0.0,222222.22,0.0,0.0,2,0
414369,6.0,0.0,1741318,1741318.0,1741318,0.0,0.5637678,484.66666,6.0,1,0
206990,100.0,0.0,3,3.0,3,0.0,9803.922,83.0,100.0,2,0
66640,192.0,0.0,0,0.0,0,0.0,32.20197,143.0,192.0,1,0
1505124,63.0,0.0,0,0.0,0,0.0,20.22981,78.5,63.0,1,0
494430,23.0,0.0,48,48.0,48,0.0,9174.312,28.75,23.0,2,0
730086,0.0,0.0,193546,64515.332,246,0.0,5.1667304,37.0,0.0,1,0
25413,83.052635,104.4629,118430697,4386322.0,599,4915146.0,0.16043139,100.42553,83.052635,19,0
439721,196.0,0.0,3,3.0,3,0.0,9950.249,161.0,196.0,2,0
402865,6.0,0.0,2,1.0,1,0.0,443.26242,7.5,6.0,1,0
114035,95.8,149.52992,121357,13484.111,3,21312.885,41.200756,79.46667,95.8,5,0
1843610,64.0,0.0,49,49.0,49,0.0,41.270298,52.25,64.0,2,0
1768446,106.0,0.0,30558,10186.0,38,0.0,43.646202,110.333336,106.0,2,0
353167,134.0,0.0,3,3.0,3,0.0,41.243065,94.0,134.0,2,0
254386,187.0,0.0,0,0.0,0,0.0,12.691321,156.5,187.0,1,0
245194,362.0,802.754,10179498,2544874.5,362,5096595.0,0.2842874,224.5,362.0,5,0
946287,0.0,0.0,0,0.0,0,0.0,12345.679,0.0,0.0,1,0
914343,0.0,0.0,0,0.0,0,0.0,14285.714,0.0,0.0,1,0
774706,88.0,0.0,0,0.0,0,0.0,32.711807,92.0,88.0,1,0
489695,633.55554,711.6542,118000000,2219208.0,591,3560109.0,0.45911333,600.55554,633.55554,54,0
444433,0.0,0.0,0,0.0,0,0.0,12195.122,0.0,0.0,1,0
269420,169.0,0.0,0,0.0,0,0.0,32.468586,175.5,169.0,1,0
817098,166.73334,446.2953,116000000,7223993.5,205,4347239.5,0.12977587,91.84375,166.73334,15,0
438843,82.0,0.0,1,1.0,1,0.0,8403.361,65.75,82.0,2,0
498135,178.0,0.0,1,1.0,1,0.0,32.652527,117.5,178.0,2,0
1681190,132.0,0.0,46,46.0,46,0.0,9852.217,88.5,132.0,2,0
600134,0.0,0.0,0,0.0,0,0.0,36.213516,0.0,0.0,1,0
1540388,225.0,0.0,0,0.0,0,0.0,1.2569541,160.5,225.0,1,0
647900,71.5,146.87993,434202,86840.4,190,373837.3,6.437575,93.21429,71.5,8,0
1031907,82.0,0.0,48,48.0,48,0.0,10309.278,65.75,82.0,2,0
558520,268.0,0.0,48,48.0,48,0.0,25.519644,158.0,268.0,2,0
1636434,0.0,0.0,23549,23549.0,23549,0.0,0.0,0.0,0.0,0,0
300676,103.0,0.0,48,48.0,48,0.0,63.506176,80.0,103.0,2,0
1609135,668.1,697.5029,112789,11278.9,3,17320.986,88.661125,346.2857,668.1,10,0
1948723,0.0,0.0,3,3.0,3,0.0,0.0,9.0,0.0,0,0
928958,94.0,0.0,47,47.0,47,0.0,9756.098,80.0,94.0,2,0
1588586,131.0,0.0,3,3.0,3,0.0,10416.667,91.75,131.0,2,0
742985,1417.0,735.606,10700000,427545.9,186,1667390.4,3.4374902,852.619,1417.0,37,0
1515655,0.0,0.0,15805,5268.3335,135,0.0,63.27112,38.6,0.0,1,0
1733734,242.0,0.0,48,48.0,48,0.0,7812.5,147.25,242.0,2,0
482489,65.64286,243.8914,115000000,7677345.0,109,3749465.5,0.121569805,48.333332,65.64286,14,0
328828,132.0,0.0,3,3.0,3,0.0,64.37285,88.5,132.0,2,0
1617919,117.0,0.0,3,3.0,3,0.0,41.412155,92.25,117.0,2,0
877283,0.0,0.0,651,651.0,651,0.0,0.0,0.0,0.0,0,0
168320,725.6667,731.4091,341038,48719.715,199,3006285.0,1.1604191,544.3,725.6667,12,0
258289,114.0,0.0,48,48.0,48,0.0,9009.009,94.5,114.0,2,0
1944220,39.25,70.55672,461643,92328.6,3,80303.125,8.664704,47.7,39.25,4,0
563405,140.25,300.53986,117000000,6515116.5,190,4440364.5,0.13643484,103.8,140.25,16,0
1761817,114.0,0.0,1,1.0,1,0.0,6451.613,92.25,114.0,2,0
1292304,277.0,0.0,0,0.0,0,0.0,11.040452,181.5,277.0,1,0
1746573,0.0,0.0,160,160.0,160,0.0,0.0,9.0,0.0,0,0
177064,132.0,0.0,0,0.0,0,0.0,18.625443,113.0,132.0,1,0
1802237,74.0,0.0,1,1.0,1,0.0,41.53945,61.0,74.0,2,0
614612,134.2,230.80554,152473,16941.445,3,28137.871,32.79269,104.26667,134.2,5,0
1696710,46.0,0.0,66,66.0,66,0.0,8510.639,45.5,46.0,2,0
171861,94.0,0.0,11,11.0,11,0.0,64.800415,69.5,94.0,2,0
358766,127.0,0.0,3,3.0,3,0.0,39.35768,94.25,127.0,2,0
1785761,147.0,0.0,30979,10326.333,4,0.0,42.99596,84.0,147.0,2,0
1092820,306.0,0.0,49,49.0,49,0.0,5797.1016,189.0,306.0,2,0
253378,95.0,0.0,3055639,436519.84,1,441950.84,1.5495218,66.625,95.0,8,0
1608898,219.0,0.0,24954,8318.0,3,0.0,64.741684,104.666664,219.0,2,0
1936801,0.0,0.0,1001458,1001458.0,1001458,0.0,0.0,9.0,0.0,0,0
1988602,104.0,0.0,0,0.0,0,0.0,32.851513,95.0,104.0,1,0
1116063,102.0,0.0,48,48.0,48,0.0,9090.909,75.0,102.0,2,0
464327,118.0,0.0,3,3.0,3,0.0,65.58882,89.0,118.0,2,0
687232,686.0,1372.0,416810,138936.67,784,1674174.4,1.1711426,399.625,686.0,4,0
1682744,0.0,0.0,0,0.0,0,0.0,50.10773,0.0,0.0,1,0
1242137,174.2,382.8266,1946756,648918.7,23246,582953.3,2.5374901,145.77777,174.2,5,0
293288,473.5,625.89276,412675,51584.375,17,52526.742,19.385715,252.23529,473.5,8,0
528311,6.0,0.0,0,0.0,0,0.0,10638.298,9.0,6.0,1,0
181718,90.0,0.0,3,3.0,3,0.0,12500.0,74.25,90.0,2,0
406125,210.375,462.20804,1532744,191593.0,68,508695.2,5.017999,336.47058,210.375,8,0
814028,90.0,0.0,0,0.0,0,0.0,32.79226,91.0,90.0,1,0
617965,395.0,587.48315,696473,87059.125,182,83119.46,12.610642,244.89473,395.0,10,0
956213,0.0,0.0,0,0.0,0,0.0,20000.0,0.0,0.0,1,0
1257558,136.4,181.31271,638104,159526.0,234,708512.94,2.2838569,110.2,136.4,5,0
403543,0.0,0.0,3,3.0,3,0.0,0.0,9.0,0.0,0,0
426245,6.0,0.0,0,0.0,0,0.0,11.643612,9.0,6.0,1,0
119872,834.1667,833.16705,3022492,431784.56,4,16525.262,1.985117,383.42856,834.1667,6,0
1045794,673.8,1162.0139,424873,84974.6,22202,144125.14,11.029931,449.81818,673.8,5,0
627076,64.0,0.0,3,3.0,3,0.0,84.70628,54.5,64.0,2,0
123133,186.5,393.11868,489553,54394.777,3,67346.99,12.256079,140.9375,186.5,6,0
581691,51.0,0.0,3,3.0,3,0.0,83.65401,51.75,51.0,2,0
278019,1438.75,1112.0493,270864,15048.0,1,33013.24,73.83779,772.5128,1438.75,20,0
963042,137.0,0.0,3,3.0,3,0.0,63.6821,91.75,137.0,2,0
277934,0.0,0.0,5369455,2684727.5,39800,0.0,0.18623865,3.0,0.0,1,0
520102,319.0,0.0,0,0.0,0,0.0,32.415962,200.5,319.0,1,0
152810,0.0,0.0,8005930,8005930.0,8005930,0.0,0.0,55.5,0.0,0,0
1032800,6.0,0.0,19720,19720.0,19720,0.0,50.709938,8.0,6.0,1,0
594941,102.0,0.0,0,0.0,0,0.0,63.245106,85.5,102.0,2,0
850712,214.75,429.5,181551,90775.5,23273,100883.02,10.744976,185.0,214.75,4,0
174427,1109.4117,621.8571,75453,3971.2104,1,6105.481,225.30582,543.3514,1109.4117,17,0
1724105,94.0,0.0,49,49.0,49,0.0,10152.284,80.0,94.0,2,0
1881300,61.0,0.0,4,4.0,4,0.0,11560.693,64.25,61.0,2,0
1741209,0.0,0.0,0,0.0,0,0.0,35.339436,0.0,0.0,1,0
514383,107.0,0.0,3,3.0,3,0.0,40.799675,86.5,107.0,2,0
205235,101.0,0.0,3,3.0,3,0.0,82.3113,84.25,101.0,2,0
536832,183.0,0.0,1,1.0,1,0.0,6944.4443,122.25,183.0,2,0
491845,672.0,724.1986,5346906,763843.7,3,42592.543,1.1221443,333.85715,672.0,6,0
1248925,46.0,0.0,5866490,1466622.5,48,0.0,0.17045967,37.833332,46.0,1,0
455830,63.0,0.0,3,3.0,3,0.0,64.850845,54.75,63.0,2,0
340293,114.0,0.0,1,1.0,1,0.0,10101.01,88.5,114.0,2,0
105330,411.5,705.5707,62978669,6297867.0,78,17015578.0,0.12702714,264.6316,411.5,8,0
1504530,112.0,0.0,0,0.0,0,0.0,32.303917,96.0,112.0,1,0
993102,63.0,0.0,4,4.0,4,0.0,11494.253,66.75,63.0,2,0
941268,0.0,0.0,0,0.0,0,0.0,15151.516,0.0,0.0,1,0
1848939,74.0,0.0,3,3.0,3,0.0,14.795088,70.0,74.0,2,0
1655282,0.0,0.0,6124701,3062350.5,51865,0.0,0.16327327,0.0,0.0,1,0
1007165,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0,0
1015497,0.0,0.0,0,0.0,0,0.0,17543.86,0.0,0.0,1,0
385345,155.0,0.0,49,49.0,49,0.0,9.376861,103.75,155.0,2,0
1902682,1604.6,1010.87646,12100000,92088.31,3,745428.4,8.385441,959.4795,1604.6,185,0
486532,334.84616,544.7227,118000000,8434011.0,223,22800000.0,0.11009844,176.21428,334.84616,13,0
1550207,84.0,0.0,0,0.0,0,0.0,32.463318,94.0,84.0,1,0
541342,6.0,0.0,827,413.5,4,0.0,1129.9435,9.25,6.0,1,0
579234,6.0,0.0,0,0.0,0,0.0,5.318272,3.0,6.0,1,0
1283046,181.33333,381.0195,49185,8197.5,124,890673.5,2.9924233,200.92308,181.33333,6,0
561294,111.5,0.70710677,1195455,1195455.0,1195455,0.0,1.6308943,96.75,111.5,2,0
933847,144.0,0.0,3,3.0,3,0.0,112.27755,94.5,144.0,2,0
1915075,116.0,0.0,3,3.0,3,0.0,11428.571,109.0,116.0,2,0
187161,925.36957,676.26,117729571,3567562.8,48,4348876.0,0.39072597,546.2,925.36957,46,0
1661305,126.0,0.0,4,4.0,4,0.0,13.831737,87.0,126.0,2,0
1778706,142.0,0.0,48,48.0,48,0.0,10000.0,105.5,142.0,2,0
178057,1061.3334,896.9278,61669,7708.625,19,9697.25,97.29362,462.06668,1061.3334,6,0
860731,61.0,0.0,50,50.0,50,0.0,10309.278,64.25,61.0,2,0
1970977,0.0,0.0,0,0.0,0,0.0,19230.77,0.0,0.0,1,0
1576182,113.454544,186.51228,120000000,5214625.5,23600,4508314.5,0.18339455,116.195656,113.454544,22,0
1654596,214.75,429.5,23446,11723.0,61,13463.432,84.81045,185.14285,214.75,4,0
205523,329.0,0.0,0,0.0,0,0.0,6.6020546,207.5,329.0,1,0
1499037,0.0,0.0,23900000,5978682.0,28,44.547726,0.12544571,3.875,0.0,3,0
39401,48.0,0.0,66003369,66003370.0,66003369,0.0,0.030275205,60.0,48.0,2,0
400691,136.0,0.0,1,1.0,1,0.0,13333.333,94.25,136.0,2,0
1913401,250.0,0.0,999691,333230.34,1,0.0,1.604019,110.0,250.0,2,0
1851018,1400.625,954.8526,118000000,3193279.0,97,12000000.0,0.40625867,793.18604,1400.625,48,0
1132611,0.0,0.0,333,333.0,333,0.0,0.0,0.0,0.0,0,0
927998,73.0,0.0,4,4.0,4,0.0,12195.122,70.25,73.0,2,0
5017,0.0,0.0,115,115.0,115,0.0,0.0,9.0,0.0,0,0
341959,0.0,0.0,0,0.0,0,0.0,9.943027,0.0,0.0,1,0
608104,95.0,0.0,3,3.0,3,0.0,45.111088,74.5,95.0,2,0
341148,45.0,0.0,3,3.0,3,0.0,64.59114,44.25,45.0,2,0
1813467,0.0,0.0,5410716,2705358.0,85323,0.0,0.18481842,3.0,0.0,1,0
160148,169.0,0.0,0,0.0,0,0.0,16.492397,144.5,169.0,1,0
1281395,131.0,0.0,4,4.0,4,0.0,11764.706,91.75,131.0,2,0
1018777,562.1429,635.9029,719458,65405.273,3,47630.867,9.729547,235.21053,562.1429,7,0
9721,0.0,0.0,319,159.5,4,0.0,0.0,10.333333,0.0,0,0
1979060,92.0,0.0,0,0.0,0,0.0,5.605444,86.0,92.0,1,0
1658024,101.0,0.0,48,48.0,48,0.0,15.479517,82.0,101.0,2,0
1256947,608.25,721.6342,61200000,3825696.5,271,5109210.0,0.26139033,334.21213,608.25,16,0
681350,32.7,103.40648,60600000,6734586.0,44291,4958721.5,0.16461156,38.7,32.7,10,0
456134,0.0,0.0,0,0.0,0,0.0,22222.223,0.0,0.0,1,0
1728272,6.0,0.0,5,2.5,1,0.0,6756.757,13.75,6.0,1,0
1978473,141.75,183.83394,185580,37116.0,62,55192.867,21.554047,123.4,141.75,4,0
1893622,48.0,0.0,64000000,64000000.0,64000000,0.0,0.03123969,60.0,48.0,2,0
1993278,235.89473,356.04712,118000000,5119702.5,88,4854854.5,0.1613545,167.02325,235.89473,19,0
943951,56.0,0.0,1,1.0,1,0.0,16129.032,58.0,56.0,2,0
790071,197.0,0.0,166031,55343.668,48,95843.9,24.061018,141.625,197.0,4,0
974681,158.0,0.0,4,4.0,4,0.0,9.132879,104.5,158.0,2,0
1809454,285.84058,527.4431,35900000,448777.28,3,1728832.1,3.8437774,473.53882,285.84058,138,0
476633,179.0,0.0,3,3.0,3,0.0,5089.0586,223.0,179.0,2,0
434673,103.0,0.0,3,3.0,3,0.0,12987.013,81.5,103.0,2,0
1562016,144.0,0.0,0,0.0,0,0.0,26.010508,157.0,144.0,1,0
610489,69.0,0.0,4,4.0,4,0.0,84.73858,60.0,69.0,2,0
285496,88.0,0.0,82689,27563.0,1,0.0,12.548311,65.166664,88.0,2,0
1941321,39.75,79.5,5794378,965729.7,3,2191238.8,0.6903243,72.181816,39.75,4,0
1232114,103.0,0.0,3,3.0,3,0.0,11627.907,81.5,103.0,2,0
678690,0.0,0.0,1391694,463898.0,48,0.0,0.0,9.25,0.0,0,0
1552622,91.0,0.0,30560,10186.667,3,0.0,26.18898,58.666668,91.0,2,0
663226,104.0,0.0,0,0.0,0,0.0,9.342128,97.0,104.0,1,0
194435,109.0,0.0,3,3.0,3,0.0,11428.571,88.25,109.0,2,0
1672756,165.0,0.0,3,3.0,3,0.0,9569.378,123.0,165.0,2,0
1952029,404.7,578.0515,444416,37034.668,4,76711.56,22.50144,199.21739,404.7,10,0
286201,59.125,64.684746,118561390,7410087.0,86,20737446.0,0.13495119,82.90909,59.125,16,0
537301,0.0,0.0,0,0.0,0,0.0,6369.427,0.0,0.0,1,0
941828,142.0,0.0,30578,10192.667,1,0.0,41.805145,97.333336,142.0,2,0
1652816,326.6,506.89246,61500000,3616139.8,75,5100838.5,0.2440041,194.51515,326.6,15,0
1254463,48.0,0.0,0,0.0,0,0.0,34.61765,72.0,48.0,1,0
1622925,127.0,0.0,48,48.0,48,0.0,41.80165,86.75,127.0,2,0
2032349,63.0,0.0,0,0.0,0,0.0,42.421413,78.5,63.0,1,0
1738406,176.0,0.0,1,1.0,1,0.0,6756.757,115.75,176.0,2,0
519756,113.0,0.0,32767,10922.333,3,0.0,58.645866,75.166664,113.0,2,0
1438233,131.0,0.0,0,0.0,0,0.0,17.205484,106.5,131.0,1,0
101517,6.0,0.0,4629,2314.5,219,0.0,216.02937,15.5,6.0,1,0
1260088,153.5,28.991379,94300000,94300000.0,94300000,0.0,0.021193912,113.0,153.5,2,0
712006,0.0,0.0,5303043,2651521.5,15285,0.0,0.18857098,0.0,0.0,1,0
1010336,132.0,0.0,4,4.0,4,0.0,23.680689,88.5,132.0,2,0
1234859,593.8333,727.8045,5122528,731789.7,3,89552.68,1.1712967,281.0,593.8333,6,0
871406,46.0,0.0,5146307,1286576.8,3,0.0,0.19431409,35.833332,46.0,1,0
1588782,204.0,0.0,0,0.0,0,0.0,19.2838,146.0,204.0,1,0
583891,86.0,253.51332,60600000,6733227.5,128,4645958.0,0.14839543,81.52631,86.0,9,0
315045,0.0,0.0,0,0.0,0,0.0,71428.57,0.0,0.0,1,0
56406,324.25,549.7998,20344148,2260461.0,197,4666980.5,0.3982481,276.36365,324.25,12,0
1006247,23.0,0.0,4,4.0,4,0.0,8196.722,28.75,23.0,2,0
267917,48.0,0.0,0,0.0,0,0.0,41.911148,72.0,48.0,1,0
1083520,6.0,0.0,0,0.0,0,4039969.0,0.6167148,7.0,6.0,5,0
1714859,73.0,0.0,3,3.0,3,0.0,64.01844,70.25,73.0,2,0
1827892,102.0,0.0,3,3.0,3,0.0,6172.8394,75.0,102.0,2,0
1568099,75.0,0.0,0,0.0,0,0.0,31.915234,84.5,75.0,1,0
344129,48.0,0.0,48,48.0,48,0.0,33.490738,48.0,48.0,2,0
918436,0.0,0.0,0,0.0,0,0.0,21739.13,0.0,0.0,1,0
508008,76.0,0.0,3,3.0,3,0.0,39.7251,74.0,76.0,2,0
1215497,111.0,0.0,4,4.0,4,0.0,63.62942,96.75,111.0,2,0
354059,95.0,0.0,31409,10469.667,3,0.0,62.79632,66.666664,95.0,2,0
233106,352.85,609.6654,115627342,5506064.0,3,5091189.0,0.17296948,209.40475,352.85,20,0
1762550,6.0,0.0,0,0.0,0,0.0,11904.762,9.0,6.0,1,0
208527,69.25,130.53065,527965,175988.33,19780,2194457.2,0.89818126,98.375,69.25,4,0
1752245,113.0,0.0,3,3.0,3,0.0,6711.409,80.5,113.0,2,0
407831,151.5,86.02519,81515314,27171772.0,3,47062844.0,0.049070433,102.625,151.5,4,0
1574399,0.0,0.0,5068074,2534037.0,19637,0.0,0.19731362,3.0,0.0,1,0
836823,69.0,0.0,3,3.0,3,0.0,10810.811,62.25,69.0,2,0
11025,69.0,0.0,0,0.0,0,0.0,32.69256,87.5,69.0,1,0
1649248,48.0,0.0,0,0.0,0,0.0,10.641355,72.0,48.0,1,0
580271,276.77777,262.57465,1006125,91465.91,152,897648.56,2.4998784,290.85715,276.77777,9,0
323164,6.0,0.0,0,0.0,0,0.0,12345.679,9.0,6.0,1,0
9630,0.0,0.0,48,48.0,48,0.0,0.0,31.0,0.0,0,0
940573,0.0,0.0,16,16.0,16,0.0,10.490208,0.0,0.0,1,0
517686,58.0,0.0,0,0.0,0,0.0,42.71679,71.0,58.0,1,0
1225902,0.0,0.0,125,125.0,125,0.0,0.0,9.0,0.0,0,0
473967,0.0,0.0,17521,17521.0,17521,0.0,0.0,0.0,0.0,0,0
61289,359.0909,569.91833,1091436,136429.5,203,203746.16,6.136417,232.65,359.0909,11,0
581800,108.0,0.0,4,4.0,4,0.0,11.267606,79.5,108.0,2,0
827513,124.0,0.0,0,0.0,0,0.0,1666.6666,108.0,124.0,1,0
739514,0.0,0.0,8163,8163.0,8163,0.0,0.0,0.0,0.0,0,0
1918955,69.0,0.0,48,48.0,48,0.0,1008.0645,65.25,69.0,2,0
771297,0.0,0.0,44900000,7484789.5,3,9906.842,0.11133691,3.0833333,0.0,5,0
419846,148.0,0.0,49,49.0,49,0.0,8695.652,99.5,148.0,2,0
729888,1551.6875,585.2114,1653874,13668.38,1,31619.643,106.402916,918.8725,1551.6875,176,0
354733,142.0,0.0,4,4.0,4,0.0,11494.253,102.5,142.0,2,0
725769,159.5,136.4716,113000000,113000000.0,113000000,0.0,0.017660035,113.25,159.5,2,0
1526661,0.0,0.0,230,115.0,2,0.0,0.0,10.333333,0.0,0,0
1794773,6.0,0.0,0,0.0,0,0.0,62500.0,9.0,6.0,1,0
608378,0.0,0.0,313,313.0,313,0.0,0.0,9.0,0.0,0,0
278535,0.0,0.0,89238,44619.0,42937,0.0,0.0,8.0,0.0,0,0
321906,121.0,0.0,4,4.0,4,0.0,64.244644,92.75,121.0,2,0
966287,261.0,0.0,4,4.0,4,0.0,6097.561,164.25,261.0,2,0
271173,95.0,0.0,0,0.0,0,0.0,3.3250983,92.5,95.0,1,0
1259554,0.0,0.0,287,287.0,287,0.0,0.0,9.0,0.0,0,0
687994,104.0,0.0,49,49.0,49,0.0,8658.009,85.0,104.0,2,0
211184,94.0,0.0,19607,6535.6665,4,0.0,16.808842,59.666668,94.0,2,0
641184,106.0,0.0,0,0.0,0,0.0,32.31853,106.0,106.0,1,0
1024176,106.0,0.0,4,4.0,4,0.0,84.89325,92.0,106.0,2,0
1565438,1055.6923,748.0576,83000000,1803292.9,3,7510457.5,0.7835907,626.5,1055.6923,65,0
157969,0.0,0.0,32028136,32028136.0,32028136,0.0,0.0,55.5,0.0,0,0
910732,0.0,0.0,0,0.0,0,0.0,32258.064,0.0,0.0,1,0
58906,120.0,14.142136,59799412,59799412.0,59799412,0.0,0.033427887,105.75,120.0,2,0
378469,169.0,0.0,30642,10214.0,4,22.233608,129.43309,110.125,169.0,4,0
1560299,6.0,0.0,19063,19063.0,19063,0.0,52.45764,28.666666,6.0,1,0
53659,166.0,0.0,0,0.0,0,0.0,32.336296,167.0,166.0,1,0
243831,185.0,0.0,0,0.0,0,0.0,32.795486,149.5,185.0,1,0
1533978,0.0,0.0,222,222.0,222,0.0,0.0,9.0,0.0,0,0
267831,100.5,19.091883,105052423,105052424.0,105052423,0.0,0.018989034,91.0,100.5,2,0
1257513,125.0,0.0,0,0.0,0,0.0,2109.7046,111.5,125.0,1,0
1559392,378.8,484.25757,111000000,2713077.0,0,4470150.0,0.3145802,328.06494,378.8,35,0
1712652,4.0,2.828427,3051735,762933.75,354,0.0,0.6507538,30.285715,4.0,2,0
639253,0.0,0.0,21454,7151.3335,1,0.0,0.0,61.75,0.0,0,0
1524416,107.0,0.0,0,0.0,0,0.0,32.72251,106.5,107.0,1,0
755562,1035.5135,651.945,118000000,4725694.0,43,13700000.0,0.31318152,621.5397,1035.5135,37,0
692536,563.1667,754.99786,330262,36695.777,49,45367.074,18.167395,244.1875,563.1667,6,0
1950678,744.625,741.84674,10100000,1443949.9,314,3774473.5,0.7914798,451.5625,744.625,8,0
1842549,299.35294,547.06934,116000000,6101166.0,48,4773351.0,0.14665014,172.08109,299.35294,17,0
758603,1360.42,530.1686,232445,6836.6177,1,14138.186,215.10464,810.6824,1360.42,50,0
1714965,0.0,0.0,0,0.0,0,0.0,19.772615,0.0,0.0,1,0
2018637,80.333336,116.29044,244539,40756.5,1,66690.09,16.380106,93.53846,80.333336,6,0
423456,188.0,0.0,48,48.0,48,0.0,7407.407,121.0,188.0,2,0
1510837,506.15384,899.7328,30800000,3080654.5,504,4800314.5,0.3273424,303.125,506.15384,13,0
918748,0.0,0.0,0,0.0,0,0.0,19230.77,0.0,0.0,1,0
1625327,135.0,0.0,0,0.0,0,0.0,15.712647,112.5,135.0,1,0
966952,79.0,0.0,3,3.0,3,0.0,12.926327,60.5,79.0,2,0
560256,0.0,0.0,0,0.0,0,0.0,17241.379,0.0,0.0,1,0
1288305,0.0,0.0,29659,14829.5,4,0.0,0.0,661.0,0.0,0,0
559982,125.0,0.0,3,3.0,3,0.0,65.0851,88.0,125.0,2,0
860223,0.0,0.0,57727,57727.0,57727,0.0,17.25998,0.0,0.0,2,0
1864624,0.0,0.0,0,0.0,0,0.0,9615.385,0.0,0.0,1,0
1892574,6.0,0.0,35422,35422.0,35422,0.0,28.231043,29.333334,6.0,1,0
1263695,166.0,0.0,0,0.0,0,0.0,16.391562,136.0,166.0,1,0
408376,97.0,0.0,49,49.0,49,0.0,64.65796,71.0,97.0,2,0
261434,168.0,0.0,25216,8405.333,3,0.0,64.426765,89.333336,168.0,2,0
1986094,118.0,0.0,4,4.0,4,0.0,4975.1245,87.5,118.0,2,0
1488371,551.2,751.8678,10400000,2602110.8,127,4966184.5,0.48016334,322.7,551.2,5,0
722825,449.5,560.15857,226973,18914.416,19,27582.168,44.058105,242.43478,449.5,10,0
1992616,73.0,0.0,3,3.0,3,0.0,12578.616,67.25,73.0,2,0
1750658,98.0,0.0,3,3.0,3,0.0,39.01069,84.25,98.0,2,0
877102,61.0,0.0,0,0.0,0,0.0,20.761534,75.5,61.0,1,0
346161,6.0,0.0,0,0.0,0,1.4142135,32258.064,4.5,6.0,3,0
1664957,0.0,0.0,0,0.0,0,0.0,19230.77,0.0,0.0,1,0
137356,659.63635,871.51996,8301805,638600.4,1,25536.242,1.325013,335.68,659.63635,11,0
113578,0.0,0.0,5279636,2639818.0,105151,0.0,0.18940699,3.0,0.0,1,0
42326,1232.2354,598.5785,67557582,3377879.0,4,10235722.0,0.5032744,768.85455,1232.2354,34,0
434700,209.0,0.0,0,0.0,0,0.0,20.96524,185.5,209.0,1,0
655912,786.4,1008.8284,5218807,745543.9,3,56233.39,0.9580734,329.84616,786.4,5,0
424236,106.0,0.0,3,3.0,3,0.0,83.696014,88.25,106.0,2,0
1923333,92.0,0.0,1,1.0,1,0.0,32.653595,75.25,92.0,2,0
972527,222.0,0.0,4,4.0,4,0.0,10752.688,138.75,222.0,2,0
